TH?I KHÓA BI?U D? KI?N K? 20252 - C?P NH?T NGÀY 23.02.2026,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
K?,Tr??ng_Vi?n_Khoa,Mã_l?p,Mã_l?p_kèm,Mã_HP,Tên_HP,Tên_HP_Ti?ng_Anh,Kh?i_l??ng,Ghi_chú,Bu?i_s?,Th?,Th?i_gian,B?,KT,Kíp,Tu?n,Phòng,C?n_TN,SL?K,SL_Max,Tr?ng_thái,Lo?i_l?p,??t_m?,Mã_QL,TeachingType
20252,KTTD,168550,168548,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),C? khí-K69C,1,6,1600-1730,5,6,Chi?u,"25-32,34-42",TC-312,NULL,100,100,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,168551,NULL,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),C? khí-K69C,1,4,1410-1550,3,4,Chi?u,"25-32,34-42",TC-312,NULL,0,200,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,168552,168551,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),C? khí-K69C,1,6,1230-1400,1,2,Chi?u,"25-32,34-42",TC-312,NULL,104,100,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,168553,168551,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),C? khí-K69C,1,3,1600-1730,5,6,Chi?u,"25-32,34-42",TC-407,NULL,101,100,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,168554,NULL,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),C? khí-K69C,1,4,1600-1730,5,6,Chi?u,"25-32,34-42",TC-312,NULL,0,200,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,168555,168554,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),C? khí-K69C,1,3,1230-1400,1,2,Chi?u,"25-32,34-42",TC-407,NULL,106,100,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,168556,168554,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),C? khí-K69C,1,3,1410-1550,3,4,Chi?u,"25-32,34-42",TC-407,NULL,103,100,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,168781,NULL,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),CK?L-Ôtô-Hàng không-K69S,1,5,0645-0815,1,2,Sáng,"25-32,34-42",D9-101,NULL,0,200,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,168782,168781,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),CK?L-Ôtô-Hàng không-K69S,1,2,0825-1005,3,4,Sáng,"25-32,34-42",D6-107,NULL,101,100,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,168783,168781,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),CK?L-Ôtô-Hàng không-K69S,1,2,1015-1145,5,6,Sáng,"25-32,34-42",D6-107,NULL,104,100,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,168784,NULL,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),CK?L-Ôtô-Hàng không-K69S,1,5,0825-1005,3,4,Sáng,"25-32,34-42",D9-101,NULL,0,200,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,168785,168784,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),CK?L-Ôtô-Hàng không-K69S,1,2,0645-0815,1,2,Sáng,"25-32,34-42",D6-107,NULL,101,100,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,168786,168784,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),CK?L-Ôtô-Hàng không-K69S,1,4,1015-1145,5,6,Sáng,"25-32,34-42",D7-403,NULL,104,100,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,168787,NULL,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),CK?L-Ôtô-Hàng không-K69S,1,5,1015-1145,5,6,Sáng,"25-32,34-42",D9-101,NULL,0,200,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,168788,168787,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),CK?L-Ôtô-Hàng không-K69S,1,4,0645-0815,1,2,Sáng,"25-32,34-42",D7-403,NULL,102,100,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,168789,168787,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),CK?L-Ôtô-Hàng không-K69S,1,4,0825-1005,3,4,Sáng,"25-32,34-42",D7-403,NULL,105,100,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,169142,NULL,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),?TVT-K69C,1,4,1410-1550,3,4,Chi?u,"25-32,34-42",D9-101,NULL,0,180,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,169143,169142,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),?TVT-K69C,1,5,1230-1400,1,2,Chi?u,"25-32,34-42",D8-101,NULL,92,90,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,169144,169142,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),?TVT-K69C,1,5,1410-1550,3,4,Chi?u,"25-32,34-42",D8-101,NULL,92,90,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,169145,NULL,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),?TVT-K69C,1,4,1230-1400,1,2,Chi?u,"25-32,34-42",D9-101,NULL,0,180,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,169146,169145,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),?TVT-K69C,1,5,1600-1730,5,6,Chi?u,"25-32,34-42",D8-101,NULL,93,90,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,169147,169145,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),?TVT-K69C,1,5,1230-1400,1,2,Chi?u,"25-32,34-42",D8-102,NULL,96,90,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,169148,NULL,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),?TVT-K69C,1,4,1600-1730,5,6,Chi?u,"25-32,34-42",D9-101,NULL,0,180,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,169149,169148,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),?TVT-K69C,1,5,1410-1550,3,4,Chi?u,"25-32,34-42",D8-102,NULL,91,90,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,169150,169148,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),?TVT-K69C,1,5,1600-1730,5,6,Chi?u,"25-32,34-42",D8-102,NULL,93,90,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,169151,NULL,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),?TVT-K69C,1,2,1230-1400,1,2,Chi?u,"25-32,34-42",D9-101,NULL,0,180,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,169152,169151,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),?TVT-K69C,1,3,1410-1550,3,4,Chi?u,"25-32,34-42",D7-403,NULL,94,90,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,169153,169151,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),?TVT-K69C,1,3,1600-1730,5,6,Chi?u,"25-32,34-42",D7-403,NULL,90,90,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,169154,NULL,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),Y sinh-K69C,1,2,1410-1550,3,4,Chi?u,"25-32,34-42",D9-101,NULL,0,180,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,169155,169154,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),Y sinh-K69C,1,2,1600-1730,5,6,Chi?u,"25-32,34-42",D9-101,NULL,94,90,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,169156,169154,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),Y sinh-K69C,1,3,1230-1400,1,2,Chi?u,"25-32,34-42",D7-403,NULL,91,90,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,761526,NULL,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),"DH-BK-?TVT01-K69, DH-CTHN-C?T01-K69",NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,44,?ang x?p TKB,LT,AB,VLVH,
20252,KTTD,761527,761526,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),"DH-BK-?TVT01-K69, DH-CTHN-C?T01-K69",NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,44,K?t thúc ?K,BT,AB,VLVH,
20252,KTTD,761531,NULL,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),DH-BK-KT?K&T?H01-K69,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,52,?ang x?p TKB,LT,AB,VLVH,
20252,KTTD,761532,761531,MI1131,Gi?i tích III,Calculus III,3(2-2-0-6),DH-BK-KT?K&T?H01-K69,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,52,K?t thúc ?K,BT,AB,VLVH,
20252,KTTD,166807,NULL,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),Môi tr??ng-K70S,1,4,0825-1005,3,4,Sáng,"25-33,37-43",D3-401,NULL,0,220,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,166808,166807,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"Môi tr??ng 01,02-K70S",1,6,0825-1005,3,4,Sáng,"25-33,37-43",D5-102,NULL,111,110,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,166809,166807,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"Môi tr??ng 03,04-K70S",1,6,0645-0815,1,2,Sáng,"25-33,37-43",D5-103,NULL,110,110,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,166826,NULL,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),QLTN Môi tr??ng-K70S,1,4,1015-1145,5,6,Sáng,"25-33,37-43",D3-501,NULL,0,220,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,166827,166826,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"QLTN Môi tr??ng 01,02-K70S",1,2,0825-1005,3,4,Sáng,"25-33,37-43",D5-302,NULL,111,110,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,166828,166826,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"QLTN Môi tr??ng 03,04-K70S",1,2,0645-0815,1,2,Sáng,"25-33,37-43",D5-303,NULL,113,110,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,166916,NULL,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),Polyme - KT in-K70C,1,3,1410-1550,3,4,Chi?u,"25-36,40-43",D3-201,NULL,0,220,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,166917,166916,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),Polyme-K70C,1,6,1600-1730,5,6,Chi?u,"25-36,40-43",D5-202,NULL,110,110,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,166918,166916,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),KT in-K70C,1,6,1410-1550,3,4,Chi?u,"25-36,40-43",D5-203,NULL,111,110,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,166934,NULL,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"Th?c ph?m 01,02,03,04-K70C",1,3,1600-1730,5,6,Chi?u,26-42,D3-301,NULL,0,220,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,166935,166934,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"Th?c ph?m 01,02-K70C",1,6,1230-1400,1,2,Chi?u,26-42,D5-203,NULL,111,110,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,166936,166934,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"Th?c ph?m 03,04-K70C",1,4,1230-1400,1,2,Chi?u,26-42,D5-203,NULL,115,110,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,166947,NULL,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"Th?c ph?m 05,06,07,08-K70C",1,3,1230-1400,1,2,Chi?u,26-42,D3-301,NULL,0,220,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,166948,166947,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"Th?c ph?m 05,06-K70C",1,4,1600-1730,5,6,Chi?u,26-42,D5-202,NULL,110,110,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,166949,166947,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"Th?c ph?m 07,08-K70C",1,4,1410-1550,3,4,Chi?u,26-42,D5-203,NULL,114,110,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,166960,NULL,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"KTHH 01,02,03,04-K70C",1,5,1410-1550,3,4,Chi?u,26-42,D3-201,NULL,0,220,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,166961,166960,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"KTHH 01,02-K70C",1,6,1600-1730,5,6,Chi?u,26-42,D5-302,NULL,111,110,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,166962,166960,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"KTHH 03,04-K70C",1,6,1410-1550,3,4,Chi?u,26-42,D5-303,NULL,110,110,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,166971,NULL,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"KTHH 05,06,07,08-K70C",1,5,1600-1730,5,6,Chi?u,26-42,D3-301,NULL,0,220,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,166972,166971,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"KTHH 05,06-K70C",1,3,1600-1730,5,6,Chi?u,26-42,D5-302,NULL,112,110,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,166973,166971,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"KTHH 07,08-K70C",1,3,1410-1550,3,4,Chi?u,26-42,D5-303,NULL,110,110,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,166982,NULL,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"KTHH 09,10,11,12-K70C",1,5,1230-1400,1,2,Chi?u,26-42,D3-301,NULL,0,220,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,166983,166982,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"KTHH 09,10-K70C",1,3,1230-1400,1,2,Chi?u,26-42,D5-302,NULL,110,110,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,166984,166982,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"KTHH 11,12-K70C",1,6,1230-1400,1,2,Chi?u,26-42,D5-303,NULL,113,110,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,166993,NULL,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"KTHH 13,14,15,16-K70S",1,2,0825-1005,3,4,Sáng,26-42,D3-201,NULL,0,220,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,166994,166993,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"KTHH 13,14-K70S",1,4,1015-1145,5,6,Sáng,26-42,D5-102,NULL,110,110,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,166995,166993,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"KTHH 15,16-K70S",1,4,0825-1005,3,4,Sáng,26-42,D5-103,NULL,110,110,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,167004,NULL,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),Hóa h?c-K70S,1,2,1015-1145,5,6,Sáng,26-42,D3-301,NULL,0,220,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,167005,167004,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"Hóa h?c 01,02-K70S",1,5,1015-1145,5,6,Sáng,26-42,D5-102,NULL,111,110,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,167006,167004,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"Hóa h?c 03,04-K70S",1,5,0825-1005,3,4,Sáng,26-42,D5-103,NULL,112,110,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,167015,NULL,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"Sinh h?c 01,02,03,04-K70S",1,2,0645-0815,1,2,Sáng,26-42,D3-301,NULL,0,220,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,167016,167015,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"Sinh h?c 01,02-K70S",1,5,0645-0815,1,2,Sáng,26-42,D5-103,NULL,110,110,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,167017,167015,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),"Sinh h?c 03,04-K70S",1,4,0645-0815,1,2,Sáng,26-42,D5-103,NULL,110,110,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,169813,NULL,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),D?t May-K69S,1,3,0645-0815,1,2,Sáng,"25-32,34-42",D9-301,NULL,0,200,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,169814,169813,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),D?t May-K69S,1,5,0645-0815,1,2,Sáng,"25-32,34-42",D9-205,NULL,102,100,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,169815,169813,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),D?t May-K69S,1,5,0825-1005,3,4,Sáng,"25-32,34-42",D9-205,NULL,101,100,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,169816,NULL,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),D?t May-K69S,1,3,0825-1005,3,4,Sáng,"25-32,34-42",D9-301,NULL,0,200,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,169817,169816,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),D?t May-K69S,1,3,1015-1145,5,6,Sáng,"25-32,34-42",D9-106,NULL,118,100,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,169818,169816,MI1132,Gi?i tích III,Calculus III,3(2-2-0-6),D?t May-K69S,1,5,1015-1145,5,6,Sáng,"25-32,34-42",D9-205,NULL,105,100,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,166909,NULL,MI1133,Gi?i tích III,Calculus III,3(2-2-0-6),CN giáo d?c-K70C,1,5,1410-1550,3,4,Chi?u,26-42,D5-404,NULL,0,120,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,166910,166909,MI1133,Gi?i tích III,Calculus III,3(2-2-0-6),CN giáo d?c-K70C,1,5,1600-1730,5,6,Chi?u,26-42,D5-404,NULL,130,120,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,169888,NULL,MI1133,Gi?i tích III,Calculus III,3(2-2-0-6),QL n?ng l??ng - QL công nghi?p-K69S,1,5,0825-1005,3,4,Sáng,"25-32,34-42",D3-5-201,NULL,0,180,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,169889,169888,MI1133,Gi?i tích III,Calculus III,3(2-2-0-6),QL n?ng l??ng - QL công nghi?p-K69S,1,3,0645-0815,1,2,Sáng,"25-32,34-42",D5-505,NULL,91,90,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,169890,169888,MI1133,Gi?i tích III,Calculus III,3(2-2-0-6),QL n?ng l??ng - QL công nghi?p-K69S,1,3,0825-1005,3,4,Sáng,"25-32,34-42",D5-505,NULL,94,90,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,169891,NULL,MI1133,Gi?i tích III,Calculus III,3(2-2-0-6),QTKD-K69S,1,5,0645-0815,1,2,Sáng,"25-32,34-42",D3-5-201,NULL,0,180,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,169892,169891,MI1133,Gi?i tích III,Calculus III,3(2-2-0-6),QTKD-K69S,1,3,1015-1145,5,6,Sáng,"25-32,34-42",D5-505,NULL,91,90,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,169893,169891,MI1133,Gi?i tích III,Calculus III,3(2-2-0-6),QTKD-K69S,1,4,0645-0815,1,2,Sáng,"25-32,34-42",D5-505,NULL,99,90,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,169894,NULL,MI1133,Gi?i tích III,Calculus III,3(2-2-0-6),K? toán - TCNH-K69S,1,5,1015-1145,5,6,Sáng,"25-32,34-42",D3-5-201,NULL,0,180,?ang x?p TKB,LT,AB,CT CHU?N,
20252,KTTD,169895,169894,MI1133,Gi?i tích III,Calculus III,3(2-2-0-6),K? toán - TCNH-K69S,1,4,0825-1005,3,4,Sáng,"25-32,34-42",D5-505,NULL,97,90,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,169896,169894,MI1133,Gi?i tích III,Calculus III,3(2-2-0-6),K? toán - TCNH-K69S,1,4,1015-1145,5,6,Sáng,"25-32,34-42",D5-505,NULL,97,90,?i?u ch?nh ?K,BT,AB,CT CHU?N,
20252,KTTD,168135,NULL,MI1133E,Gi?i tích III,Calculus III,3(2-2-0-6),**CTTT-Phân tích kinh doanh-K69C,1,3,1600-1730,5,6,Chi?u,"25-32,34-42",D6-208,NULL,0,160,?ang x?p TKB,LT,AB,ELITECH,
20252,KTTD,168136,168135,MI1133E,Gi?i tích III,Calculus III,3(2-2-0-6),**CTTT-Phân tích kinh doanh-K69C,1,6,1410-1550,3,4,Chi?u,"25-32,34-42",D8-306,NULL,81,80,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,KTTD,168137,168135,MI1133E,Gi?i tích III,Calculus III,3(2-2-0-6),**CTTT-Phân tích kinh doanh-K69C,1,6,1600-1730,5,6,Chi?u,"25-32,34-42",D8-304,NULL,64,80,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,KTTD,168157,NULL,MI1133E,Gi?i tích III,Calculus III,3(2-2-0-6),**CTTT-Logistics-K69C,1,3,1410-1550,3,4,Chi?u,"25-32,34-42",D6-208,NULL,0,160,?ang x?p TKB,LT,AB,ELITECH,
20252,KTTD,168158,168157,MI1133E,Gi?i tích III,Calculus III,3(2-2-0-6),**CTTT-Logistics-K69C,1,4,1230-1400,1,2,Chi?u,"25-32,34-42",D8-304,NULL,81,80,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,KTTD,168159,168157,MI1133E,Gi?i tích III,Calculus III,3(2-2-0-6),**CTTT-Logistics-K69C,1,4,1410-1550,3,4,Chi?u,"25-32,34-42",D8-304,NULL,79,80,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,KTTD,166201,NULL,MI1134,Ph??ng trình vi phân và Chu?i,DE and Series,3(2-2-0-6),*Vi?t Nh?t K69-1 (LT)S,1,2,0645-0815,1,2,Sáng,"25-32,34-42",D9-301,NULL,0,150,?ang x?p TKB,LT,AB,ELITECH,
20252,KTTD,166202,166201,MI1134,Ph??ng trình vi phân và Chu?i,DE and Series,3(2-2-0-6),*Vi?t Nh?t K69-1 (BT)S,1,4,0825-1005,3,4,Sáng,"25-32,34-42",D9-406,NULL,75,75,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,KTTD,166203,166201,MI1134,Ph??ng trình vi phân và Chu?i,DE and Series,3(2-2-0-6),*Vi?t Nh?t K69-2 (BT)S,1,4,1015-1145,5,6,Sáng,"25-32,34-42",D9-406,NULL,78,75,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,KTTD,166204,NULL,MI1134,Ph??ng trình vi phân và Chu?i,DE and Series,3(2-2-0-6),*Vi?t Nh?t K69-2 (LT)S,1,2,0825-1005,3,4,Sáng,"25-32,34-42",D9-301,NULL,0,150,?ang x?p TKB,LT,AB,ELITECH,
20252,KTTD,166205,166204,MI1134,Ph??ng trình vi phân và Chu?i,DE and Series,3(2-2-0-6),*Vi?t Nh?t K69-3 (BT)S,1,4,0645-0815,1,2,Sáng,"25-32,34-42",D9-405,NULL,68,75,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,KTTD,166206,166204,MI1134,Ph??ng trình vi phân và Chu?i,DE and Series,3(2-2-0-6),*Vi?t Nh?t K69-4 (BT)S,1,4,0825-1005,3,4,Sáng,"25-32,34-42",D9-405,NULL,75,75,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,KTTD,166264,NULL,MI1134,Ph??ng trình vi phân và Chu?i,DE and Series,3(2-2-0-6),*Vi?t Nh?t K70-1 (LT)C,1,4,1410-1550,3,4,Chi?u,28-43,D9-301,NULL,0,140,?ang x?p TKB,LT,AB,ELITECH,
20252,KTTD,166265,166264,MI1134,Ph??ng trình vi phân và Chu?i,DE and Series,3(2-2-0-6),*Vi?t Nh?t K70-1 (BT)C,1,6,1600-1730,5,6,Chi?u,28-43,D9-403,NULL,68,70,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,KTTD,166266,166264,MI1134,Ph??ng trình vi phân và Chu?i,DE and Series,3(2-2-0-6),*Vi?t Nh?t K70-2 (BT)C,1,3,1410-1550,3,4,Chi?u,28-43,D9-402,NULL,68,70,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,KTTD,166267,NULL,MI1134,Ph??ng trình vi phân và Chu?i,DE and Series,3(2-2-0-6),*Vi?t Nh?t K70-2 (LT)C,1,4,1600-1730,5,6,Chi?u,28-43,D9-301,NULL,0,140,?ang x?p TKB,LT,AB,ELITECH,
20252,KTTD,166268,166267,MI1134,Ph??ng trình vi phân và Chu?i,DE and Series,3(2-2-0-6),*Vi?t Nh?t K70-3 (BT)C,1,6,1230-1400,1,2,Chi?u,28-43,D9-405,NULL,70,70,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,KTTD,166269,166267,MI1134,Ph??ng trình vi phân và Chu?i,DE and Series,3(2-2-0-6),*Vi?t Nh?t K70-4 (BT)C,1,3,1230-1400,1,2,Chi?u,28-43,D9-402,NULL,70,70,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,KTTD,167918,167918,MI1134,Ph??ng trình vi phân và Chu?i,DE and Series,3(2-2-0-6),**Vi?t Pháp-K69S,1,3,0645-1005,1,4,Sáng,"25-32,34-42",D3-106,NULL,57,55,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KTTD,166296,NULL,MI1134E,Derivative equations and series,Derivative equations and series,3(2-2-0-6),*ICT K70-1 (LT)C,1,2,1230-1400,1,2,Chi?u,28-43,D9-306,NULL,0,100,?ang x?p TKB,LT,AB,ELITECH,
20252,KTTD,166297,166296,MI1134E,Derivative equations and series,Derivative equations and series,3(2-2-0-6),*ICT K70-1 (BT)C,1,2,1410-1550,3,4,Chi?u,28-43,D9-405,NULL,51,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,KTTD,166298,166296,MI1134E,Derivative equations and series,Derivative equations and series,3(2-2-0-6),*ICT K70-2 (BT)C,1,2,1600-1730,5,6,Chi?u,28-43,D9-405,NULL,50,50,?i?u ch?nh ?K,BT,AB,ELITECH,
